learner_id,question_id,question_type,subskill,difficulty_level,response_time,attempt_count,correct_or_incorrect,hint_requested,session_number,timestamp,error_pattern,repeated_mistake,simulated_progress
L098,Q-LIS-2-059,listening,slow dialogue,medium,40.477,3,0,1,4,2025-01-09T14:47:00,phoneme discrimination error,0,0.0966
L098,Q-REA-2-025,reading,detail retrieval,medium,45.971,1,1,0,4,2025-01-10T17:32:00,,0,0.0994
L098,Q-REA-1-007,reading,short passage,easy,56.618,3,0,1,4,2025-01-10T15:55:00,main-idea misinterpretation,1,0.1023
L098,Q-REA-2-006,reading,instructions,medium,61.002,1,0,1,4,2025-01-09T17:48:00,instruction parsing error,0,0.1051
L098,Q-VOC-2-056,vocabulary,separable verbs,medium,26.208,1,0,0,4,2025-01-10T17:23:00,article-gender association error,0,0.108
L098,Q-REA-1-038,reading,detail retrieval,easy,44.581,2,1,0,4,2025-01-12T09:51:00,,0,0.1108
L098,Q-REA-2-019,reading,instructions,medium,41.526,1,1,0,4,2025-01-10T09:33:00,,0,0.1136
L098,Q-REA-1-042,reading,dialogue,easy,74.278,2,0,0,5,2025-01-10T17:38:00,main-idea misinterpretation,0,0.1165
L098,Q-REA-1-042,reading,dialogue,easy,52.439,2,0,0,5,2025-01-12T12:42:00,main-idea misinterpretation,1,0.1193
L098,Q-REA-2-056,reading,dialogue,medium,41.35,1,0,1,5,2025-01-12T09:22:00,instruction parsing error,0,0.1222
L098,Q-REA-2-048,reading,detail retrieval,medium,66.482,1,0,0,5,2025-01-13T15:07:00,detail retrieval error,0,0.125
L098,Q-REA-1-028,reading,detail retrieval,easy,75.205,3,0,0,5,2025-01-13T11:42:00,main-idea misinterpretation,0,0.1278
L098,Q-VOC-1-055,vocabulary,articles,easy,12.676,1,1,0,5,2025-01-10T14:19:00,,0,0.1307
L098,Q-GRA-1-052,grammar,cases,easy,34.94,3,0,0,5,2025-01-11T14:29:00,verb-position error,0,0.1335
L098,Q-REA-1-059,reading,instructions,easy,39.604,4,0,0,5,2025-01-11T13:32:00,detail retrieval error,0,0.1364
L098,Q-REA-3-054,reading,instructions,hard,52.788,3,0,1,5,2025-01-10T11:33:00,detail retrieval error,0,0.1392
L098,Q-VOC-1-057,vocabulary,separable verbs,easy,27.35,2,1,0,5,2025-01-10T15:17:00,,0,0.142
L098,Q-REA-1-002,reading,detail retrieval,easy,62.087,1,1,0,5,2025-01-11T11:26:00,,0,0.1449
L098,Q-VOC-1-033,vocabulary,separable verbs,easy,20.102,1,1,0,6,2025-01-13T10:31:00,,0,0.1477
L098,Q-REA-1-003,reading,instructions,easy,69.541,3,0,1,6,2025-01-13T12:03:00,main-idea misinterpretation,0,0.1506
L098,Q-LIS-2-045,listening,dictation,medium,60.206,3,1,1,6,2025-01-13T12:29:00,,0,0.1534
L098,Q-GRA-2-075,grammar,modal verbs,medium,23.138,1,1,0,6,2025-01-13T12:10:00,,0,0.1562
L098,Q-LIS-2-032,listening,numbers,medium,33.764,2,1,0,6,2025-01-13T14:10:00,,0,0.1591
L098,Q-LIS-2-008,listening,numbers,medium,43.188,1,0,0,6,2025-01-13T17:06:00,number misrecognition,0,0.1619
L098,Q-REA-1-049,reading,detail retrieval,easy,33.555,1,0,0,6,2025-01-13T17:13:00,detail retrieval error,0,0.1648
L098,Q-REA-2-072,reading,instructions,medium,54.935,2,0,0,6,2025-01-12T13:43:00,instruction parsing error,0,0.1676
L098,Q-REA-2-062,reading,short passage,medium,60.162,3,0,1,6,2025-01-13T12:36:00,instruction parsing error,0,0.1705
L098,Q-LIS-1-074,listening,numbers,easy,47.887,1,1,0,6,2025-01-14T09:26:00,,0,0.1733
L098,Q-REA-1-070,reading,detail retrieval,easy,53.727,3,0,0,6,2025-01-11T09:32:00,instruction parsing error,0,0.1761
L098,Q-LIS-2-023,listening,numbers,medium,41.362,1,1,0,7,2025-01-13T17:22:00,,0,0.179
L098,Q-REA-3-003,reading,detail retrieval,hard,39.007,2,0,1,7,2025-01-13T13:46:00,detail retrieval error,0,0.1818
L098,Q-GRA-1-052,grammar,cases,medium,59.163,3,0,0,7,2025-01-13T15:39:00,modal-verb conjugation error,1,0.1847
L098,Q-REA-1-037,reading,instructions,easy,61.008,2,0,1,7,2025-01-13T11:01:00,detail retrieval error,0,0.1875
L098,Q-LIS-2-008,listening,numbers,medium,49.735,3,0,0,7,2025-01-11T15:31:00,dialogue detail omission,1,0.1903
L098,Q-REA-1-046,reading,detail retrieval,easy,53.179,2,0,1,7,2025-01-13T10:55:00,main-idea misinterpretation,0,0.1932
L098,Q-VOC-2-056,vocabulary,daily verbs,medium,21.601,2,0,1,7,2025-01-15T17:44:00,vocabulary recall error,1,0.196
L098,Q-LIS-1-061,listening,dictation,easy,50.214,1,1,0,7,2025-01-14T14:06:00,,0,0.1989
L098,Q-REA-2-053,reading,instructions,medium,46.739,2,0,0,7,2025-01-13T13:10:00,detail retrieval error,0,0.2017
L098,Q-REA-2-080,reading,dialogue,medium,81.456,6,0,0,7,2025-01-14T12:44:00,instruction parsing error,0,0.2045
L098,Q-VOC-2-077,vocabulary,articles,medium,19.74,1,1,0,7,2025-01-11T15:17:00,,0,0.2074
L098,Q-REA-2-069,reading,instructions,medium,62.754,6,0,0,8,2025-01-16T13:41:00,main-idea misinterpretation,0,0.2102
L098,Q-REA-2-071,reading,dialogue,medium,41.832,2,0,0,8,2025-01-14T09:50:00,main-idea misinterpretation,0,0.2131
L098,Q-REA-1-080,reading,instructions,easy,60.732,1,0,1,8,2025-01-15T14:42:00,instruction parsing error,0,0.2159
L098,Q-REA-1-080,reading,dialogue,medium,39.691,2,0,0,8,2025-01-14T10:16:00,instruction parsing error,1,0.2188
L098,Q-REA-1-080,reading,detail retrieval,medium,47.047,2,0,0,8,2025-01-14T09:40:00,detail retrieval error,1,0.2216
L098,Q-REA-3-046,reading,dialogue,hard,78.527,1,0,0,8,2025-01-14T15:47:00,instruction parsing error,0,0.2244
L098,Q-VOC-2-056,vocabulary,separable verbs,medium,12.536,1,0,1,8,2025-01-15T09:30:00,article-gender association error,1,0.2273
L098,Q-LIS-2-080,listening,slow dialogue,medium,39.921,3,0,0,8,2025-01-14T15:28:00,phoneme discrimination error,0,0.2301
L098,Q-REA-2-071,reading,detail retrieval,medium,87.149,3,0,1,8,2025-01-14T10:33:00,detail retrieval error,0,0.233
L098,Q-VOC-2-007,vocabulary,separable verbs,medium,21.94,5,0,1,8,2025-01-16T17:13:00,article-gender association error,0,0.2358
L098,Q-REA-2-071,reading,detail retrieval,easy,75.441,3,0,1,9,2025-01-16T10:25:00,main-idea misinterpretation,1,0.2386
L098,Q-REA-2-023,reading,short passage,medium,64.779,1,0,0,9,2025-01-17T16:07:00,main-idea misinterpretation,0,0.2415
L098,Q-VOC-1-004,vocabulary,articles,easy,27.013,2,0,0,9,2025-01-17T14:15:00,vocabulary recall error,0,0.2443
L098,Q-GRA-2-035,grammar,cases,medium,38.532,1,1,0,9,2025-01-17T14:14:00,,0,0.2472
L098,Q-REA-3-025,reading,short passage,hard,59.693,4,0,0,9,2025-01-17T15:32:00,detail retrieval error,0,0.25
L098,Q-LIS-2-016,listening,dictation,medium,79.062,1,1,1,9,2025-01-16T17:48:00,slow but correct response,0,0.2528
L098,Q-REA-3-025,reading,short passage,medium,43.195,2,0,1,9,2025-01-16T10:59:00,instruction parsing error,1,0.2557
L098,Q-REA-3-025,reading,detail retrieval,easy,51.658,3,0,0,9,2025-01-16T10:31:00,detail retrieval error,1,0.2585
L098,Q-LIS-2-080,listening,dictation,medium,34.292,1,0,0,9,2025-01-17T09:52:00,dialogue detail omission,1,0.2614
L098,Q-REA-3-025,reading,detail retrieval,medium,47.886,1,0,1,9,2025-01-15T14:15:00,detail retrieval error,1,0.2642
L098,Q-GRA-1-052,grammar,present perfect,medium,58.548,2,0,1,10,2025-01-16T11:35:00,verb-position error,1,0.267
L098,Q-REA-1-041,reading,dialogue,easy,39.75,1,0,0,10,2025-01-16T10:31:00,instruction parsing error,0,0.2699
L098,Q-GRA-3-047,grammar,verb position,hard,44.435,3,1,1,10,2025-01-17T09:09:00,,0,0.2727
L098,Q-REA-3-006,reading,detail retrieval,hard,48.959,4,1,0,10,2025-01-18T11:30:00,,0,0.2756
L098,Q-REA-2-056,reading,instructions,medium,62.577,1,0,1,10,2025-01-18T13:44:00,detail retrieval error,0,0.2784
L098,Q-REA-1-054,reading,detail retrieval,easy,59.214,1,1,0,10,2025-01-19T11:54:00,,0,0.2812
L098,Q-REA-3-067,reading,short passage,hard,59.637,1,0,0,10,2025-01-18T16:07:00,instruction parsing error,0,0.2841
L098,Q-REA-3-067,reading,detail retrieval,easy,54.332,1,0,0,10,2025-01-18T15:36:00,main-idea misinterpretation,1,0.2869
L098,Q-REA-3-067,reading,detail retrieval,easy,59.239,2,0,0,10,2025-01-14T10:54:00,main-idea misinterpretation,1,0.2898
L098,Q-REA-1-062,reading,dialogue,easy,61.271,1,1,0,11,2025-01-19T11:44:00,,0,0.2926
L098,Q-REA-1-075,reading,instructions,easy,43.759,1,0,0,11,2025-01-18T12:11:00,detail retrieval error,0,0.2955
L098,Q-LIS-2-072,listening,dictation,medium,28.756,2,0,0,11,2025-01-17T12:48:00,dialogue detail omission,0,0.2983
L098,Q-VOC-3-035,vocabulary,daily verbs,hard,20.032,2,0,0,11,2025-01-18T09:36:00,false-friend translation error,0,0.3011
L098,Q-REA-2-079,reading,short passage,medium,46.549,1,1,0,11,2025-01-17T17:02:00,,0,0.304
L098,Q-REA-2-072,reading,detail retrieval,medium,97.857,1,1,0,11,2025-01-19T12:15:00,slow but correct response,0,0.3068
L098,Q-REA-1-003,reading,short passage,easy,41.727,1,0,0,11,2025-01-18T14:41:00,main-idea misinterpretation,0,0.3097
L098,Q-REA-1-003,reading,detail retrieval,medium,49.177,3,0,0,11,2025-01-19T09:51:00,detail retrieval error,1,0.3125
L098,Q-REA-1-040,reading,short passage,easy,51.837,2,0,0,11,2025-01-19T11:51:00,instruction parsing error,0,0.3153
L098,Q-VOC-3-049,vocabulary,separable verbs,hard,19.87,2,1,0,11,2025-01-18T11:55:00,,0,0.3182
L098,Q-REA-3-055,reading,short passage,hard,75.079,2,1,0,12,2025-01-17T17:56:00,,0,0.321
L098,Q-REA-1-040,reading,short passage,medium,49.317,3,0,0,12,2025-01-20T12:49:00,instruction parsing error,1,0.3239
L098,Q-GRA-1-029,grammar,modal verbs,easy,37.712,1,1,0,12,2025-01-20T09:12:00,,0,0.3267
L098,Q-REA-3-029,reading,detail retrieval,hard,79.398,1,0,1,12,2025-01-19T15:40:00,instruction parsing error,0,0.3295
L098,Q-VOC-2-023,vocabulary,articles,medium,18.454,2,0,0,12,2025-01-19T12:00:00,false-friend translation error,0,0.3324
L098,Q-LIS-2-023,listening,slow dialogue,medium,35.443,6,0,0,12,2025-01-20T16:56:00,number misrecognition,0,0.3352
L098,Q-LIS-2-037,listening,slow dialogue,medium,53.859,4,0,0,12,2025-01-20T17:58:00,dialogue detail omission,0,0.3381
L098,Q-GRA-3-037,grammar,verb position,hard,30.487,1,1,0,12,2025-01-20T17:09:00,,0,0.3409
L098,Q-LIS-2-067,listening,dictation,medium,37.563,1,1,0,12,2025-01-20T10:08:00,,0,0.3438
L098,Q-REA-3-049,reading,dialogue,hard,40.359,1,1,1,12,2025-01-19T17:42:00,,0,0.3466
L098,Q-GRA-2-018,grammar,modal verbs,medium,57.833,2,0,1,12,2025-01-20T17:58:00,case-marking error,0,0.3494
L098,Q-REA-3-029,reading,short passage,medium,37.062,2,0,1,12,2025-01-20T09:19:00,detail retrieval error,1,0.3523
L098,Q-REA-2-055,reading,instructions,medium,50.264,2,1,0,12,2025-01-19T12:35:00,,0,0.3551
L098,Q-GRA-3-010,grammar,modal verbs,hard,26.906,6,0,0,12,2025-01-19T15:36:00,modal-verb conjugation error,0,0.358
L098,Q-REA-3-026,reading,short passage,hard,51.443,3,0,0,13,2025-01-19T13:01:00,main-idea misinterpretation,0,0.3608
L098,Q-LIS-2-037,listening,chapter audio,medium,78.66,3,0,0,13,2025-01-21T13:41:00,dialogue detail omission,1,0.3636
L098,Q-REA-2-021,reading,dialogue,medium,69.883,3,0,0,13,2025-01-20T09:10:00,detail retrieval error,0,0.3665
L098,Q-REA-2-048,reading,short passage,medium,47.828,2,0,1,13,2025-01-22T17:47:00,detail retrieval error,0,0.3693
L098,Q-LIS-3-065,listening,chapter audio,hard,52.871,1,1,0,13,2025-01-22T10:49:00,,0,0.3722
L098,Q-REA-1-013,reading,dialogue,easy,51.954,1,1,0,13,2025-01-22T12:16:00,,0,0.375
L098,Q-LIS-2-019,listening,chapter audio,medium,26.66,1,1,0,13,2025-01-21T12:44:00,,0,0.3778
L098,Q-LIS-3-010,listening,chapter audio,hard,71.546,2,1,0,13,2025-01-19T11:09:00,slow but correct response,0,0.3807
L098,Q-REA-3-048,reading,dialogue,hard,83.458,3,0,1,13,2025-01-21T11:25:00,main-idea misinterpretation,0,0.3835
L098,Q-VOC-3-026,vocabulary,false friends,hard,27.209,3,0,1,14,2025-01-23T11:45:00,vocabulary recall error,0,0.3864
L098,Q-GRA-2-040,grammar,modal verbs,medium,49.87,3,1,0,14,2025-01-22T12:25:00,,0,0.3892
L098,Q-REA-2-076,reading,instructions,medium,31.005,4,0,0,14,2025-01-22T15:55:00,instruction parsing error,0,0.392
L098,Q-REA-3-033,reading,short passage,hard,33.183,1,0,1,14,2025-01-20T11:54:00,instruction parsing error,0,0.3949
L098,Q-REA-3-070,reading,dialogue,hard,51.141,3,0,0,14,2025-01-20T10:43:00,main-idea misinterpretation,0,0.3977
L098,Q-REA-2-075,reading,detail retrieval,medium,59.814,2,1,0,14,2025-01-20T09:06:00,,0,0.4006
L098,Q-GRA-3-012,grammar,modal verbs,hard,35.362,1,1,1,14,2025-01-21T12:14:00,,0,0.4034
L098,Q-LIS-3-049,listening,chapter audio,hard,68.695,1,1,0,14,2025-01-24T16:10:00,,0,0.4062
L098,Q-LIS-2-037,listening,chapter audio,advanced,103.955,3,0,0,14,2025-01-23T09:38:00,dialogue detail omission,1,0.4091
L098,Q-REA-3-070,reading,instructions,medium,44.928,3,0,0,14,2025-01-22T15:11:00,main-idea misinterpretation,1,0.4119
L098,Q-REA-2-005,reading,dialogue,medium,24.704,1,1,0,15,2025-01-23T14:05:00,,0,0.4148
L098,Q-REA-3-070,reading,short passage,medium,76.486,5,0,0,15,2025-01-24T17:21:00,instruction parsing error,1,0.4176
L098,Q-REA-3-070,reading,dialogue,hard,46.123,5,0,1,15,2025-01-24T17:00:00,main-idea misinterpretation,1,0.4205
L098,Q-REA-2-051,reading,instructions,medium,36.12,2,0,1,15,2025-01-24T11:07:00,instruction parsing error,0,0.4233
L098,Q-REA-3-046,reading,detail retrieval,hard,45.681,3,0,0,15,2025-01-23T09:12:00,instruction parsing error,0,0.4261
L098,Q-GRA-3-027,grammar,cases,hard,45.96,2,0,1,15,2025-01-23T09:27:00,verb-position error,0,0.429
L098,Q-VOC-2-012,vocabulary,false friends,medium,14.624,1,1,0,15,2025-01-24T14:21:00,,0,0.4318
L098,Q-VOC-2-047,vocabulary,false friends,medium,24.026,1,0,0,15,2025-01-23T13:54:00,vocabulary recall error,0,0.4347
L098,Q-VOC-3-047,vocabulary,articles,hard,30.505,5,0,0,15,2025-01-23T14:30:00,article-gender association error,0,0.4375
L098,Q-LIS-4-063,listening,dictation,advanced,63.254,2,0,1,15,2025-01-22T13:07:00,phoneme discrimination error,0,0.4403
L098,Q-LIS-4-046,listening,dictation,advanced,72.89,3,0,0,15,2025-01-23T10:41:00,dialogue detail omission,0,0.4432
L098,Q-REA-3-046,reading,short passage,medium,66.696,1,0,1,16,2025-01-23T11:44:00,instruction parsing error,1,0.446
L098,Q-LIS-3-074,listening,dictation,hard,50.724,1,1,0,16,2025-01-25T10:34:00,,0,0.4489
L098,Q-REA-3-046,reading,dialogue,hard,62.643,6,0,1,16,2025-01-24T09:21:00,detail retrieval error,1,0.4517
L098,Q-REA-3-039,reading,instructions,hard,52.059,4,0,0,16,2025-01-25T16:43:00,instruction parsing error,0,0.4545
L098,Q-VOC-2-011,vocabulary,articles,medium,15.919,2,0,0,16,2025-01-24T09:34:00,false-friend translation error,0,0.4574
L098,Q-REA-2-075,reading,detail retrieval,medium,84.968,1,1,0,16,2025-01-24T09:44:00,slow but correct response,0,0.4602
L098,Q-REA-3-026,reading,short passage,hard,49.175,1,0,0,16,2025-01-25T13:28:00,instruction parsing error,0,0.4631
L098,Q-VOC-2-011,vocabulary,daily verbs,medium,29.007,4,0,0,16,2025-01-25T10:39:00,false-friend translation error,1,0.4659
L098,Q-VOC-3-014,vocabulary,false friends,hard,24.273,5,0,1,17,2025-01-26T13:06:00,vocabulary recall error,0,0.4688
L098,Q-REA-3-026,reading,dialogue,hard,61.792,1,0,0,17,2025-01-25T17:46:00,instruction parsing error,1,0.4716
L098,Q-REA-3-026,reading,detail retrieval,advanced,66.564,4,0,1,17,2025-01-24T14:45:00,detail retrieval error,1,0.4744
L098,Q-REA-3-026,reading,short passage,medium,53.206,4,0,0,17,2025-01-26T16:09:00,main-idea misinterpretation,1,0.4773
L098,Q-REA-2-045,reading,short passage,medium,58.596,5,0,1,17,2025-01-26T16:18:00,detail retrieval error,0,0.4801
L098,Q-LIS-3-051,listening,dictation,hard,64.616,1,0,1,17,2025-01-24T16:11:00,number misrecognition,0,0.483
L098,Q-REA-3-071,reading,dialogue,hard,116.895,2,0,0,17,2025-01-26T15:23:00,detail retrieval error,0,0.4858
L098,Q-VOC-2-014,vocabulary,daily verbs,medium,20.073,1,1,0,17,2025-01-25T12:02:00,,0,0.4886
L098,Q-REA-3-071,reading,instructions,hard,53.955,2,0,1,17,2025-01-25T17:30:00,main-idea misinterpretation,1,0.4915
L098,Q-GRA-3-024,grammar,verb position,hard,30.967,3,1,0,17,2025-01-25T12:54:00,,0,0.4943
L098,Q-VOC-4-071,vocabulary,separable verbs,advanced,25.86,3,0,0,18,2025-01-26T11:10:00,article-gender association error,0,0.4972
L098,Q-REA-4-065,reading,short passage,advanced,49.442,3,0,1,18,2025-01-26T14:37:00,main-idea misinterpretation,0,0.5
L098,Q-GRA-3-027,grammar,cases,medium,34.275,2,0,0,18,2025-01-27T16:25:00,case-marking error,1,0.5028
L098,Q-VOC-3-004,vocabulary,daily verbs,hard,42.261,2,1,0,18,2025-01-25T13:43:00,slow but correct response,0,0.5057
L098,Q-REA-4-065,reading,detail retrieval,medium,83.627,1,0,1,18,2025-01-27T17:58:00,instruction parsing error,1,0.5085
L098,Q-VOC-3-034,vocabulary,false friends,hard,35.703,3,0,0,18,2025-01-25T11:47:00,vocabulary recall error,0,0.5114
L098,Q-REA-3-045,reading,detail retrieval,hard,54.19,3,0,1,18,2025-01-26T16:00:00,instruction parsing error,0,0.5142
L098,Q-LIS-3-051,listening,chapter audio,hard,92.087,1,0,1,18,2025-01-26T11:50:00,number misrecognition,1,0.517
L098,Q-VOC-3-049,vocabulary,separable verbs,hard,21.352,1,0,0,19,2025-01-27T13:41:00,vocabulary recall error,0,0.5199
L098,Q-GRA-4-047,grammar,cases,advanced,47.448,5,0,0,19,2025-01-28T16:16:00,modal-verb conjugation error,0,0.5227
L098,Q-GRA-3-020,grammar,modal verbs,hard,31.626,1,1,0,19,2025-01-28T12:22:00,,0,0.5256
L098,Q-VOC-4-049,vocabulary,articles,advanced,33.441,1,1,0,19,2025-01-28T13:35:00,,0,0.5284
L098,Q-REA-2-034,reading,detail retrieval,medium,46.136,1,1,0,19,2025-01-28T09:39:00,,0,0.5312
L098,Q-REA-2-079,reading,detail retrieval,medium,62.174,2,0,0,19,2025-01-27T17:42:00,instruction parsing error,0,0.5341
L098,Q-GRA-4-029,grammar,present perfect,advanced,45.637,3,1,0,19,2025-01-26T11:55:00,,0,0.5369
L098,Q-VOC-1-014,vocabulary,articles,easy,21.855,2,1,0,19,2025-01-28T15:58:00,,0,0.5398
L098,Q-REA-3-044,reading,instructions,hard,45.051,4,0,0,20,2025-01-30T13:33:00,main-idea misinterpretation,0,0.5426
L098,Q-REA-3-031,reading,detail retrieval,hard,42.639,5,0,1,20,2025-01-28T17:14:00,main-idea misinterpretation,0,0.5455
L098,Q-REA-4-007,reading,short passage,advanced,96.544,4,0,0,20,2025-01-29T12:07:00,main-idea misinterpretation,0,0.5483
L098,Q-REA-3-050,reading,short passage,hard,74.213,2,1,1,20,2025-01-29T14:11:00,,0,0.5511
L098,Q-VOC-3-078,vocabulary,articles,hard,27.266,1,0,1,20,2025-01-28T11:02:00,false-friend translation error,0,0.554
L098,Q-REA-4-029,reading,instructions,advanced,28.744,3,0,1,20,2025-01-30T11:13:00,main-idea misinterpretation,0,0.5568
L098,Q-VOC-3-078,vocabulary,separable verbs,advanced,21.381,5,0,1,20,2025-01-28T09:41:00,false-friend translation error,1,0.5597
L098,Q-LIS-2-072,listening,chapter audio,medium,61.233,1,1,0,20,2025-01-28T13:58:00,,0,0.5625
L098,Q-REA-4-018,reading,detail retrieval,advanced,66.16,3,0,1,20,2025-01-29T12:44:00,instruction parsing error,0,0.5653
L098,Q-VOC-4-069,vocabulary,false friends,advanced,27.14,2,1,0,21,2025-01-30T11:02:00,,0,0.5682
L098,Q-LIS-3-051,listening,numbers,advanced,43.741,4,0,1,21,2025-01-30T16:51:00,dialogue detail omission,1,0.571
L098,Q-LIS-3-051,listening,numbers,hard,43.456,3,0,1,21,2025-01-30T17:18:00,number misrecognition,1,0.5739
L098,Q-GRA-4-047,grammar,modal verbs,medium,38.305,4,0,0,21,2025-01-30T09:53:00,modal-verb conjugation error,1,0.5767
L098,Q-VOC-3-009,vocabulary,false friends,hard,24.196,2,0,1,21,2025-01-30T11:55:00,false-friend translation error,0,0.5795
L098,Q-REA-4-074,reading,instructions,advanced,60.884,3,1,0,21,2025-01-29T12:56:00,,0,0.5824
L098,Q-VOC-3-053,vocabulary,false friends,hard,19.985,2,1,0,21,2025-01-29T09:25:00,,0,0.5852
L098,Q-VOC-4-022,vocabulary,daily verbs,advanced,29.466,5,0,0,21,2025-01-30T13:39:00,vocabulary recall error,0,0.5881
L098,Q-VOC-2-047,vocabulary,articles,medium,23.515,3,0,1,21,2025-01-31T16:07:00,false-friend translation error,0,0.5909
L098,Q-REA-3-005,reading,dialogue,hard,31.113,2,0,0,22,2025-01-31T13:28:00,main-idea misinterpretation,0,0.5938
L098,Q-REA-2-077,reading,short passage,medium,40.05,3,0,0,22,2025-02-02T09:18:00,instruction parsing error,0,0.5966
L098,Q-GRA-3-021,grammar,cases,hard,40.568,1,1,0,22,2025-01-31T10:53:00,,0,0.5994
L098,Q-VOC-4-075,vocabulary,false friends,advanced,28.048,1,0,0,22,2025-01-30T12:57:00,vocabulary recall error,0,0.6023
L098,Q-LIS-3-051,listening,dictation,medium,28.683,3,0,0,22,2025-01-31T17:13:00,phoneme discrimination error,1,0.6051
L098,Q-VOC-4-009,vocabulary,false friends,advanced,17.986,2,1,1,22,2025-01-30T10:42:00,,0,0.608
L098,Q-REA-2-077,reading,instructions,hard,53.328,1,0,1,22,2025-01-31T16:43:00,main-idea misinterpretation,1,0.6108
L098,Q-REA-2-077,reading,short passage,hard,44.939,1,0,1,22,2025-01-30T17:00:00,instruction parsing error,1,0.6136
L098,Q-REA-3-067,reading,detail retrieval,hard,41.868,2,1,0,22,2025-01-31T15:04:00,,0,0.6165
L098,Q-VOC-4-028,vocabulary,separable verbs,advanced,29.308,2,1,0,22,2025-01-30T09:53:00,,0,0.6193
L098,Q-GRA-3-011,grammar,cases,hard,52.138,1,1,0,22,2025-02-02T10:15:00,,0,0.6222
L098,Q-REA-3-052,reading,detail retrieval,hard,78.803,3,0,0,22,2025-01-31T15:48:00,instruction parsing error,0,0.625
L098,Q-REA-3-052,reading,dialogue,hard,54.662,6,0,1,22,2025-02-01T13:42:00,detail retrieval error,1,0.6278
L098,Q-REA-4-068,reading,short passage,advanced,46.181,4,0,1,22,2025-02-02T11:49:00,main-idea misinterpretation,0,0.6307
L098,Q-REA-4-068,reading,dialogue,advanced,62.954,2,0,1,22,2025-01-31T11:08:00,main-idea misinterpretation,1,0.6335
L098,Q-REA-4-025,reading,dialogue,advanced,72.367,4,0,0,23,2025-02-02T09:54:00,instruction parsing error,0,0.6364
L098,Q-REA-3-072,reading,instructions,hard,34.232,4,0,0,23,2025-02-03T14:36:00,instruction parsing error,0,0.6392
L098,Q-REA-2-037,reading,detail retrieval,medium,56.275,3,0,0,23,2025-02-03T15:52:00,instruction parsing error,0,0.642
L098,Q-LIS-3-032,listening,numbers,hard,31.735,2,0,0,23,2025-02-03T15:16:00,phoneme discrimination error,0,0.6449
L098,Q-REA-2-037,reading,detail retrieval,hard,67.939,3,0,1,23,2025-02-01T15:40:00,main-idea misinterpretation,1,0.6477
L098,Q-REA-3-016,reading,short passage,hard,48.067,1,1,0,23,2025-01-31T15:44:00,,0,0.6506
L098,Q-REA-2-037,reading,detail retrieval,advanced,28.372,2,0,1,23,2025-01-31T15:48:00,instruction parsing error,1,0.6534
